input_url,status,filepath,title,uploader,id,duration,webpage_url,error
https://www.tiktok.com/@thehappydaycoshirt/video/7434187415629188395,ok,Downloaded_Audio/thehappydaycoshirt_7434187415629188395.mp3,This song is the best for holiday😂😂 #friends #phoebebuffay #monicagel...,thehappydaycoshirt,7434187415629188395,29,https://www.tiktok.com/@thehappydaycoshirt/video/7434187415629188395,
https://www.tiktok.com/@thehappydaycoshirt/video/7433793230702906670,ok,Downloaded_Audio/thehappydaycoshirt_7433793230702906670.mp3,Acotar or Throne of glass? #acotar #throneofglass #throneofglassserie...,thehappydaycoshirt,7433793230702906670,9,https://www.tiktok.com/@thehappydaycoshirt/video/7433793230702906670,
https://www.tiktok.com/@thehappydaycoshirt/video/7433604194684161322,ok,Downloaded_Audio/thehappydaycoshirt_7433604194684161322.mp3,God gave me the best present ever this Christmas 🤰🍼❄️🎄🫶🏻 #pregnant #b...,thehappydaycoshirt,7433604194684161322,15,https://www.tiktok.com/@thehappydaycoshirt/video/7433604194684161322,
https://www.tiktok.com/@thehappydaycoshirt/video/7433228348597341482,ok,Downloaded_Audio/thehappydaycoshirt_7433228348597341482.mp3,It’s the most wonderful time of the year ❄️❄️❄️ #rudolph #rudolphther...,thehappydaycoshirt,7433228348597341482,22,https://www.tiktok.com/@thehappydaycoshirt/video/7433228348597341482,
https://www.tiktok.com/@thehappydaycoshirt/video/7433082936305503534,ok,Downloaded_Audio/thehappydaycoshirt_7433082936305503534.mp3,All I want for Christmas is my Baby 🤰🍼🫶🏻🎄 #pregnant #pregnantlife #pr...,thehappydaycoshirt,7433082936305503534,8,https://www.tiktok.com/@thehappydaycoshirt/video/7433082936305503534,
https://www.tiktok.com/@thehappydaycoshirt/video/7432699367255067947,ok,Downloaded_Audio/thehappydaycoshirt_7432699367255067947.mp3,"99,9999% HP fan need it this Christmas 🎄❤️💗❄️ #hpfan #bookish #hptikt...",thehappydaycoshirt,7432699367255067947,16,https://www.tiktok.com/@thehappydaycoshirt/video/7432699367255067947,
https://www.tiktok.com/@thehappydaycoshirt/video/7432335204020178222,ok,Downloaded_Audio/thehappydaycoshirt_7432335204020178222.mp3,Throne of glass book tree 🎄📚 #fantasyreader #throneofglass #throneofg...,thehappydaycoshirt,7432335204020178222,11,https://www.tiktok.com/@thehappydaycoshirt/video/7432335204020178222,
https://www.tiktok.com/@thehappydaycoshirt/video/7432117703646940462,ok,Downloaded_Audio/thehappydaycoshirt_7432117703646940462.mp3,It’s a need for bookish this Christmas 💗📚 #bookish #booktok #bookworm...,thehappydaycoshirt,7432117703646940462,15,https://www.tiktok.com/@thehappydaycoshirt/video/7432117703646940462,
https://www.tiktok.com/@thehappydaycoshirt/video/7431972288968379690,ok,Downloaded_Audio/thehappydaycoshirt_7431972288968379690.mp3,It’s 55 days until Christmas 🎄💕❄️💗⛄️ #christmas #christmastok #christ...,thehappydaycoshirt,7431972288968379690,12,https://www.tiktok.com/@thehappydaycoshirt/video/7431972288968379690,
https://www.tiktok.com/@thehappydaycoshirt/video/7431590675013029163,ok,Downloaded_Audio/thehappydaycoshirt_7431590675013029163.mp3,90s kids love this movie🎄🫶🏻 #rudolphtherednosereindeer #90skids #chri...,thehappydaycoshirt,7431590675013029163,14,https://www.tiktok.com/@thehappydaycoshirt/video/7431590675013029163,
https://www.tiktok.com/@thehappydaycoshirt/video/7431224864029035819,ok,Downloaded_Audio/thehappydaycoshirt_7431224864029035819.mp3,Rudolph the red nosed reindeer 🎄🫶🏻🦌❄️⛄️ #christmasvibes #merrychristm...,thehappydaycoshirt,7431224864029035819,9,https://www.tiktok.com/@thehappydaycoshirt/video/7431224864029035819,
https://www.tiktok.com/@thehappydaycoshirt/video/7430864231500680490,ok,Downloaded_Audio/thehappydaycoshirt_7430864231500680490.mp3,Christmas is coming 🎄❄️⛄️ #christmasvibes #merrychristmas #christmast...,thehappydaycoshirt,7430864231500680490,10,https://www.tiktok.com/@thehappydaycoshirt/video/7430864231500680490,
https://www.tiktok.com/@thehappydaycoshirt/video/7430844304224013614,ok,Downloaded_Audio/thehappydaycoshirt_7430844304224013614.mp3,MERRY CHRISTMAS 🎄❄️⛄️  ,thehappydaycoshirt,7430844304224013614,9,https://www.tiktok.com/@thehappydaycoshirt/video/7430844304224013614,
https://www.tiktok.com/@thehappydaycoshirt/video/7430486014071819563,ok,Downloaded_Audio/thehappydaycoshirt_7430486014071819563.mp3,All I need for Christmas is Book 📚📖🎄❄️⛄️ #ghostbook #bookish #booklov...,thehappydaycoshirt,7430486014071819563,10,https://www.tiktok.com/@thehappydaycoshirt/video/7430486014071819563,
https://www.tiktok.com/@thehappydaycoshirt/video/7430095595328572718,ok,Downloaded_Audio/thehappydaycoshirt_7430095595328572718.mp3,All you need for Christmas is this sweater 🎄❤️ #christmasvibes #chris...,thehappydaycoshirt,7430095595328572718,35,https://www.tiktok.com/@thehappydaycoshirt/video/7430095595328572718,
https://www.tiktok.com/@thehappydaycoshirt/video/7429893521450093867,ok,Downloaded_Audio/thehappydaycoshirt_7429893521450093867.mp3,"Rudolph red nosed reindeer 🔴🦌🎄if you love the movie, you need this ba...",thehappydaycoshirt,7429893521450093867,14,https://www.tiktok.com/@thehappydaycoshirt/video/7429893521450093867,
https://www.tiktok.com/@thehappydaycoshirt/video/7429710331624344878,ok,Downloaded_Audio/thehappydaycoshirt_7429710331624344878.mp3,Christmas vibes ❤️🎄❄️⛄️ #christmas #christmas2024 #christmascountdown...,thehappydaycoshirt,7429710331624344878,18,https://www.tiktok.com/@thehappydaycoshirt/video/7429710331624344878,
https://www.tiktok.com/@thehappydaycoshirt/video/7429524198348819754,ok,Downloaded_Audio/thehappydaycoshirt_7429524198348819754.mp3,Isn’t it legendary?🎄🔥 #christmas #christmas2024 #christmascountdown #...,thehappydaycoshirt,7429524198348819754,20,https://www.tiktok.com/@thehappydaycoshirt/video/7429524198348819754,
https://www.tiktok.com/@thehappydaycoshirt/video/7429347172929359147,ok,Downloaded_Audio/thehappydaycoshirt_7429347172929359147.mp3,Pov: I’ve found the best sweater for Thanksgiving 🦃🏈#friends #friends...,thehappydaycoshirt,7429347172929359147,19,https://www.tiktok.com/@thehappydaycoshirt/video/7429347172929359147,
https://www.tiktok.com/@thehappydaycoshirt/video/7429147859662114094,ok,Downloaded_Audio/thehappydaycoshirt_7429147859662114094.mp3,Take me to 90’s Christmas 🎄🫶🏻 #rudolph #rudolphtherednosereindeer #ch...,thehappydaycoshirt,7429147859662114094,16,https://www.tiktok.com/@thehappydaycoshirt/video/7429147859662114094,
https://www.tiktok.com/@thehappydaycoshirt/video/7429000110425541931,ok,Downloaded_Audio/thehappydaycoshirt_7429000110425541931.mp3,Do you remember this episode? #friends #friendsgiving #thanksgiving #...,thehappydaycoshirt,7429000110425541931,17,https://www.tiktok.com/@thehappydaycoshirt/video/7429000110425541931,
https://www.tiktok.com/@thehappydaycoshirt/video/7428629280776670510,ok,Downloaded_Audio/thehappydaycoshirt_7428629280776670510.mp3,Merry Christmas ❤️ #merrychristmas #christmas #christmas2024 #christm...,thehappydaycoshirt,7428629280776670510,18,https://www.tiktok.com/@thehappydaycoshirt/video/7428629280776670510,
https://www.tiktok.com/@thehappydaycoshirt/video/7428421525914635562,ok,Downloaded_Audio/thehappydaycoshirt_7428421525914635562.mp3,Girly Christmas 💗💕🎄❄️ #christmas #christmas2024 #christmastiktok #chr...,thehappydaycoshirt,7428421525914635562,15,https://www.tiktok.com/@thehappydaycoshirt/video/7428421525914635562,
https://www.tiktok.com/@thehappydaycoshirt/video/7428232536939040043,ok,Downloaded_Audio/thehappydaycoshirt_7428232536939040043.mp3,POV: I’ve found the best Christmas gift for Acotar fan ⛄️🫶🏻📚 #christm...,thehappydaycoshirt,7428232536939040043,10,https://www.tiktok.com/@thehappydaycoshirt/video/7428232536939040043,
https://www.tiktok.com/@thehappydaycoshirt/video/7427839308838620459,ok,Downloaded_Audio/thehappydaycoshirt_7427839308838620459.mp3,Buy me a ticket to the North Pole 🚞❄️⛄️ #christmas #christmastiktok #...,thehappydaycoshirt,7427839308838620459,17,https://www.tiktok.com/@thehappydaycoshirt/video/7427839308838620459,
https://www.tiktok.com/@thehappydaycoshirt/video/7427536358312348974,ok,Downloaded_Audio/thehappydaycoshirt_7427536358312348974.mp3,Cookie for two 🍪🍪 #pregnant #pregnancy #pregnantlife #christmas #momt...,thehappydaycoshirt,7427536358312348974,14,https://www.tiktok.com/@thehappydaycoshirt/video/7427536358312348974,
https://www.tiktok.com/@thehappydaycoshirt/video/7427300304711879979,ok,Downloaded_Audio/thehappydaycoshirt_7427300304711879979.mp3,Catch the train to the North Pole 🐻‍❄️❄️ #wintervibes #believe #polar...,thehappydaycoshirt,7427300304711879979,15,https://www.tiktok.com/@thehappydaycoshirt/video/7427300304711879979,
https://www.tiktok.com/@thehappydaycoshirt/video/7427156257414352171,ok,Downloaded_Audio/thehappydaycoshirt_7427156257414352171.mp3,Best Christmas gift for Fourth Wing lover 💕⛄️📚 #fourthwing #snowman #...,thehappydaycoshirt,7427156257414352171,20,https://www.tiktok.com/@thehappydaycoshirt/video/7427156257414352171,
https://www.tiktok.com/@thehappydaycoshirt/video/7426921738203614507,ok,Downloaded_Audio/thehappydaycoshirt_7426921738203614507.mp3,I am going to catch the train to the North Pole 🚞❄️⛄️🐻‍❄️ #polarexpre...,thehappydaycoshirt,7426921738203614507,16,https://www.tiktok.com/@thehappydaycoshirt/video/7426921738203614507,
https://www.tiktok.com/@thehappydaycoshirt/video/7426790393678712106,ok,Downloaded_Audio/thehappydaycoshirt_7426790393678712106.mp3,All you need to get on the Polar Express 🐻‍❄️🚞🚂❄️⛄️ #polarexpress #be...,thehappydaycoshirt,7426790393678712106,15,https://www.tiktok.com/@thehappydaycoshirt/video/7426790393678712106,
https://www.tiktok.com/@thehappydaycoshirt/video/7426774830273416490,ok,Downloaded_Audio/thehappydaycoshirt_7426774830273416490.mp3,Calling Twin Moms to be 💕🤰🍼🫶🏻 #twinmom #twinsoftiktok #christmastikto...,thehappydaycoshirt,7426774830273416490,15,https://www.tiktok.com/@thehappydaycoshirt/video/7426774830273416490,
https://www.tiktok.com/@thehappydaycoshirt/video/7426552037585718570,ok,Downloaded_Audio/thehappydaycoshirt_7426552037585718570.mp3,Farm fresh Christmas Tree 🎄🎄🎄 #christmastiktok #christmasgift #christ...,thehappydaycoshirt,7426552037585718570,15,https://www.tiktok.com/@thehappydaycoshirt/video/7426552037585718570,
https://www.tiktok.com/@thehappydaycoshirt/video/7426415440852733226,ok,Downloaded_Audio/thehappydaycoshirt_7426415440852733226.mp3,Santa just send you the best Christmas gift very soon 🎄❄️⛄️🍼🤰 #pregna...,thehappydaycoshirt,7426415440852733226,16,https://www.tiktok.com/@thehappydaycoshirt/video/7426415440852733226,
https://www.tiktok.com/@thehappydaycoshirt/video/7426191400103841067,ok,Downloaded_Audio/thehappydaycoshirt_7426191400103841067.mp3,I’m dreaming of White Christmas ❄️⛄️⛪️ #whitechristmas #sistersister ...,thehappydaycoshirt,7426191400103841067,23,https://www.tiktok.com/@thehappydaycoshirt/video/7426191400103841067,
https://www.tiktok.com/@thehappydaycoshirt/video/7426025071183023390,ok,Downloaded_Audio/thehappydaycoshirt_7426025071183023390.mp3,"Fourth Wing fan, you need it🔥🔥🔥📚🎄⛄️❄️ #fourthwing #bookish #booktok #...",thehappydaycoshirt,7426025071183023390,19,https://www.tiktok.com/@thehappydaycoshirt/video/7426025071183023390,
https://www.tiktok.com/@thehappydaycoshirt/video/7425685456580545838,ok,Downloaded_Audio/thehappydaycoshirt_7425685456580545838.mp3,Fourth Wing Christmas tree 🎄📚 #fourthwing #christmastree #christmasti...,thehappydaycoshirt,7425685456580545838,17,https://www.tiktok.com/@thehappydaycoshirt/video/7425685456580545838,
https://www.tiktok.com/@thehappydaycoshirt/video/7425658537516240171,ok,Downloaded_Audio/thehappydaycoshirt_7425658537516240171.mp3,"Santa, bring me back to 90’s Christmas 🎄❄️💕 #santa #retrochristmas #c...",thehappydaycoshirt,7425658537516240171,20,https://www.tiktok.com/@thehappydaycoshirt/video/7425658537516240171,
https://www.tiktok.com/@thehappydaycoshirt/video/7425460728905223466,ok,Downloaded_Audio/thehappydaycoshirt_7425460728905223466.mp3,Snowman reading Acotar 📚⛄️🎄❄️ #acotar #acotarseries #acotartok #fanta...,thehappydaycoshirt,7425460728905223466,16,https://www.tiktok.com/@thehappydaycoshirt/video/7425460728905223466,
https://www.tiktok.com/@thehappydaycoshirt/video/7425279519151426859,ok,Downloaded_Audio/thehappydaycoshirt_7425279519151426859.mp3,Snowman reading Throne of glass series ⛄️📚 #fantasybooks #throneofgla...,thehappydaycoshirt,7425279519151426859,16,https://www.tiktok.com/@thehappydaycoshirt/video/7425279519151426859,
https://www.tiktok.com/@thehappydaycoshirt/video/7424927777821838638,ok,Downloaded_Audio/thehappydaycoshirt_7424927777821838638.mp3,Christmas is near 🫶🏻🎄💗❄️ #christmas #christmasbooktok #christmasgift ...,thehappydaycoshirt,7424927777821838638,14,https://www.tiktok.com/@thehappydaycoshirt/video/7424927777821838638,
https://www.tiktok.com/@thehappydaycoshirt/video/7424531969406438699,ok,Downloaded_Audio/thehappydaycoshirt_7424531969406438699.mp3,Christmas Acotar books tree 🎄📚⭐️❄️ #acotar #fantasybooks #christmas #...,thehappydaycoshirt,7424531969406438699,11,https://www.tiktok.com/@thehappydaycoshirt/video/7424531969406438699,
https://www.tiktok.com/@thehappydaycoshirt/video/7424230597666721070,ok,Downloaded_Audio/thehappydaycoshirt_7424230597666721070.mp3,Fantasy book readers need this basket 🧺🎄💗❄️#acotar #throneofglass #fo...,thehappydaycoshirt,7424230597666721070,16,https://www.tiktok.com/@thehappydaycoshirt/video/7424230597666721070,
https://www.tiktok.com/@thehappydaycoshirt/video/7424166746610765098,ok,Downloaded_Audio/thehappydaycoshirt_7424166746610765098.mp3,Christmas gift for Throne of glass fan 📚🎄❄️💕 #throneofglass #christma...,thehappydaycoshirt,7424166746610765098,18,https://www.tiktok.com/@thehappydaycoshirt/video/7424166746610765098,
https://www.tiktok.com/@thehappydaycoshirt/video/7423957187711503659,ok,Downloaded_Audio/thehappydaycoshirt_7423957187711503659.mp3,For you who have a gift from God this Christmas 🤰💗🎄❄️ #christmasbaby ...,thehappydaycoshirt,7423957187711503659,18,https://www.tiktok.com/@thehappydaycoshirt/video/7423957187711503659,
https://www.tiktok.com/@thehappydaycoshirt/video/7423825335407594798,ok,Downloaded_Audio/thehappydaycoshirt_7423825335407594798.mp3,"Hi, I am the cutest Santa 💕🫶🏻💗 #christmassweater #christmas #christma...",thehappydaycoshirt,7423825335407594798,15,https://www.tiktok.com/@thehappydaycoshirt/video/7423825335407594798,
https://www.tiktok.com/@thehappydaycoshirt/video/7423594512473148718,ok,Downloaded_Audio/thehappydaycoshirt_7423594512473148718.mp3,Fourthwing or Acotar? Which one do you prefer? 🎄📚📖🤓📓❄️ #fourthwing #a...,thehappydaycoshirt,7423594512473148718,18,https://www.tiktok.com/@thehappydaycoshirt/video/7423594512473148718,
https://www.tiktok.com/@thehappydaycoshirt/video/7423410032143797547,ok,Downloaded_Audio/thehappydaycoshirt_7423410032143797547.mp3,Calling all mums who have a little gift from God this Christmas 🎄💕 #c...,thehappydaycoshirt,7423410032143797547,15,https://www.tiktok.com/@thehappydaycoshirt/video/7423410032143797547,
https://www.tiktok.com/@thehappydaycoshirt/video/7423212109489589546,ok,Downloaded_Audio/thehappydaycoshirt_7423212109489589546.mp3,All you want for Christmas 🫶🏻🎄⛄️❄️ #christmas #christmas2024 #christm...,thehappydaycoshirt,7423212109489589546,16,https://www.tiktok.com/@thehappydaycoshirt/video/7423212109489589546,
https://www.tiktok.com/@thehappydaycoshirt/video/7423065831476661550,ok,Downloaded_Audio/thehappydaycoshirt_7423065831476661550.mp3,All Acotar girls want for Christmas is this sweater 📚🎄 #acotar #acota...,thehappydaycoshirt,7423065831476661550,18,https://www.tiktok.com/@thehappydaycoshirt/video/7423065831476661550,
https://www.tiktok.com/@thehappydaycoshirt/video/7422979868582776106,ok,Downloaded_Audio/thehappydaycoshirt_7422979868582776106.mp3,78 days until Christmas 💗🎄❄️⛄️ #christmas #christmas2024 #christmasti...,thehappydaycoshirt,7422979868582776106,12,https://www.tiktok.com/@thehappydaycoshirt/video/7422979868582776106,
https://www.tiktok.com/@thehappydaycoshirt/video/7422758796373691694,ok,Downloaded_Audio/thehappydaycoshirt_7422758796373691694.mp3,My brain in October 🎄❄️🧤🎅🧶🧣⛄️ #christmas #christmas2024 #christmastik...,thehappydaycoshirt,7422758796373691694,12,https://www.tiktok.com/@thehappydaycoshirt/video/7422758796373691694,
https://www.tiktok.com/@thehappydaycoshirt/video/7422688735021649194,ok,Downloaded_Audio/thehappydaycoshirt_7422688735021649194.mp3,Last deal for SJM fan 🎃🍁🫶🏻👻 #sjm #throneofglass #nightcourt #acotar #...,thehappydaycoshirt,7422688735021649194,12,https://www.tiktok.com/@thehappydaycoshirt/video/7422688735021649194,
https://www.tiktok.com/@thehappydaycoshirt/video/7422527856816737579,ok,Downloaded_Audio/thehappydaycoshirt_7422527856816737579.mp3,Booey for this Halloween ☺️ #halloweenlook #halloweencountdown #booey...,thehappydaycoshirt,7422527856816737579,14,https://www.tiktok.com/@thehappydaycoshirt/video/7422527856816737579,
https://www.tiktok.com/@thehappydaycoshirt/video/7422318673899113771,ok,Downloaded_Audio/thehappydaycoshirt_7422318673899113771.mp3,Christmas book tree for Fourth Wing fan🎄📚 #bookish #christmasbook #fo...,thehappydaycoshirt,7422318673899113771,14,https://www.tiktok.com/@thehappydaycoshirt/video/7422318673899113771,
https://www.tiktok.com/@thehappydaycoshirt/video/7422096345277680942,ok,Downloaded_Audio/thehappydaycoshirt_7422096345277680942.mp3,I love these winter boys 🫶🏻❄️ #thuglife #christmasmovie #christmasmov...,thehappydaycoshirt,7422096345277680942,14,https://www.tiktok.com/@thehappydaycoshirt/video/7422096345277680942,
https://www.tiktok.com/@thehappydaycoshirt/video/7421944060073594154,ok,Downloaded_Audio/thehappydaycoshirt_7421944060073594154.mp3,Thug Life - the boys of winter ❄️🎄#thuglife #christmasmovie #christma...,thehappydaycoshirt,7421944060073594154,16,https://www.tiktok.com/@thehappydaycoshirt/video/7421944060073594154,
https://www.tiktok.com/@thehappydaycoshirt/video/7421738283266362666,ok,Downloaded_Audio/thehappydaycoshirt_7421738283266362666.mp3,POV: I’ve found the cutest Christmas sweatshirt 🎄 #christmas #christm...,thehappydaycoshirt,7421738283266362666,15,https://www.tiktok.com/@thehappydaycoshirt/video/7421738283266362666,
https://www.tiktok.com/@thehappydaycoshirt/video/7421579204774382891,ok,Downloaded_Audio/thehappydaycoshirt_7421579204774382891.mp3,It’s the most wonderful time of the year 🎄 #christmas #christmas2024 ...,thehappydaycoshirt,7421579204774382891,15,https://www.tiktok.com/@thehappydaycoshirt/video/7421579204774382891,
https://www.tiktok.com/@thehappydaycoshirt/video/7421363437961219371,ok,Downloaded_Audio/thehappydaycoshirt_7421363437961219371.mp3,"99,999% HP fans need them 🪄📚🍁🎄 #wizard #hp #wizardingworld #wizards #...",thehappydaycoshirt,7421363437961219371,20,https://www.tiktok.com/@thehappydaycoshirt/video/7421363437961219371,
https://www.tiktok.com/@thehappydaycoshirt/video/7421181411073396014,ok,Downloaded_Audio/thehappydaycoshirt_7421181411073396014.mp3,Best gift for Fourth Wing fans 🎄📚 #fourthwingrebeccayarros #fourthwin...,thehappydaycoshirt,7421181411073396014,15,https://www.tiktok.com/@thehappydaycoshirt/video/7421181411073396014,
https://www.tiktok.com/@thehappydaycoshirt/video/7421000806767332650,ok,Downloaded_Audio/thehappydaycoshirt_7421000806767332650.mp3,Do you like this idea? #hp #wizard #wizardingworld #wizards #gnome #c...,thehappydaycoshirt,7421000806767332650,16,https://www.tiktok.com/@thehappydaycoshirt/video/7421000806767332650,
https://www.tiktok.com/@thehappydaycoshirt/video/7420829104041250091,ok,Downloaded_Audio/thehappydaycoshirt_7420829104041250091.mp3,LAST DEAL!!!!! HALLOWEEN IS HERE 🎃🍁 #scooby #halloweenlook #halloween...,thehappydaycoshirt,7420829104041250091,18,https://www.tiktok.com/@thehappydaycoshirt/video/7420829104041250091,
https://www.tiktok.com/@thehappydaycoshirt/video/7420614835810946350,ok,Downloaded_Audio/thehappydaycoshirt_7420614835810946350.mp3,Nightmare before Christmas 🎃🎄 #halloween2024 #christmas2024 #christma...,thehappydaycoshirt,7420614835810946350,15,https://www.tiktok.com/@thehappydaycoshirt/video/7420614835810946350,
https://www.tiktok.com/@thehappydaycoshirt/video/7420467372638653742,ok,Downloaded_Audio/thehappydaycoshirt_7420467372638653742.mp3,Jingle bells jingle bells 🎄🎄🎄#jinglebells #christmas #christmas2024 #...,thehappydaycoshirt,7420467372638653742,13,https://www.tiktok.com/@thehappydaycoshirt/video/7420467372638653742,
https://www.tiktok.com/@thehappydaycoshirt/video/7420256067789098283,ok,Downloaded_Audio/thehappydaycoshirt_7420256067789098283.mp3,HURRY UP GUYS🔥It’s Halloween🎃🎃🎃🎃🎃 #wizard #wizardingworld #hpfan #hpt...,thehappydaycoshirt,7420256067789098283,12,https://www.tiktok.com/@thehappydaycoshirt/video/7420256067789098283,
https://www.tiktok.com/@thehappydaycoshirt/video/7420114045820472622,ok,Downloaded_Audio/thehappydaycoshirt_7420114045820472622.mp3,Growing a little pumpkin 🎃 #pumpkin #littlepumpkin #halloweenpregnanc...,thehappydaycoshirt,7420114045820472622,16,https://www.tiktok.com/@thehappydaycoshirt/video/7420114045820472622,
https://www.tiktok.com/@thehappydaycoshirt/video/7419689186141261098,ok,Downloaded_Audio/thehappydaycoshirt_7419689186141261098.mp3,This is my favorite Christmas tree🎄💗#christmasgift #christmascountdow...,thehappydaycoshirt,7419689186141261098,14,https://www.tiktok.com/@thehappydaycoshirt/video/7419689186141261098,
https://www.tiktok.com/@thehappydaycoshirt/video/7419508269347097898,ok,Downloaded_Audio/thehappydaycoshirt_7419508269347097898.mp3,Nightmare before Christmas 🎃🍁#nightmarebeforechristmas #nightmareonel...,thehappydaycoshirt,7419508269347097898,16,https://www.tiktok.com/@thehappydaycoshirt/video/7419508269347097898,
https://www.tiktok.com/@thehappydaycoshirt/video/7419354746810617131,ok,Downloaded_Audio/thehappydaycoshirt_7419354746810617131.mp3,🧙‍♀️🥹🫶🏻 #wizard #booktok #bookish #hpfan #wizardingworld #halloween20...,thehappydaycoshirt,7419354746810617131,15,https://www.tiktok.com/@thehappydaycoshirt/video/7419354746810617131,
https://www.tiktok.com/@thehappydaycoshirt/video/7419134811278871854,ok,Downloaded_Audio/thehappydaycoshirt_7419134811278871854.mp3,Who remember the characters? 🎄#rudolphtherednosereindeer #rudolph #ru...,thehappydaycoshirt,7419134811278871854,13,https://www.tiktok.com/@thehappydaycoshirt/video/7419134811278871854,
https://www.tiktok.com/@thehappydaycoshirt/video/7418987778228161838,ok,Downloaded_Audio/thehappydaycoshirt_7418987778228161838.mp3,Another version of Hagrids Pumkin farm 🎃 #pumpkinseason #pumpkin #hal...,thehappydaycoshirt,7418987778228161838,14,https://www.tiktok.com/@thehappydaycoshirt/video/7418987778228161838,
https://www.tiktok.com/@thehappydaycoshirt/video/7418770347434102062,ok,Downloaded_Audio/thehappydaycoshirt_7418770347434102062.mp3,Throw back to 90s Halloween 🎃🍁#scooby #halloween2024 #halloweensale #...,thehappydaycoshirt,7418770347434102062,16,https://www.tiktok.com/@thehappydaycoshirt/video/7418770347434102062,
https://www.tiktok.com/@thehappydaycoshirt/video/7418578759873318186,ok,Downloaded_Audio/thehappydaycoshirt_7418578759873318186.mp3,There are 3 months until Christmas 🎄💗 #cutechristmas #christmassweate...,thehappydaycoshirt,7418578759873318186,15,https://www.tiktok.com/@thehappydaycoshirt/video/7418578759873318186,
https://www.tiktok.com/@thehappydaycoshirt/video/7418392597179223338,ok,Downloaded_Audio/thehappydaycoshirt_7418392597179223338.mp3,Yayyy! It’s 3 months until Christmas 🎄🎄🎄🎄 #rudolph #rudolphtherednose...,thehappydaycoshirt,7418392597179223338,20,https://www.tiktok.com/@thehappydaycoshirt/video/7418392597179223338,
https://www.tiktok.com/@thehappydaycoshirt/video/7418228389359684895,ok,Downloaded_Audio/thehappydaycoshirt_7418228389359684895.mp3,Born to be a witch 🧙‍♀️ #witchtok #witchcraft #witch #halloweenlook #...,thehappydaycoshirt,7418228389359684895,14,https://www.tiktok.com/@thehappydaycoshirt/video/7418228389359684895,
https://www.tiktok.com/@thehappydaycoshirt/video/7418021409068256543,ok,Downloaded_Audio/thehappydaycoshirt_7418021409068256543.mp3,All you need for Christmas 🎄🎄🎄 #christmas #christmas2024 #christmassw...,thehappydaycoshirt,7418021409068256543,21,https://www.tiktok.com/@thehappydaycoshirt/video/7418021409068256543,
https://www.tiktok.com/@thehappydaycoshirt/video/7417878767407811871,ok,Downloaded_Audio/thehappydaycoshirt_7417878767407811871.mp3,Nightmare on main street👻 A cute shirt for Halloween 🎃 #nightmare #cu...,thehappydaycoshirt,7417878767407811871,13,https://www.tiktok.com/@thehappydaycoshirt/video/7417878767407811871,
https://www.tiktok.com/@thehappydaycoshirt/video/7417640819370364191,ok,Downloaded_Audio/thehappydaycoshirt_7417640819370364191.mp3,All you want for Christmas 🎄💗 #christmas2024 #christmas #christmasswe...,thehappydaycoshirt,7417640819370364191,14,https://www.tiktok.com/@thehappydaycoshirt/video/7417640819370364191,
https://www.tiktok.com/@thehappydaycoshirt/video/7417124903494749470,ok,Downloaded_Audio/thehappydaycoshirt_7417124903494749470.mp3,Welcome to the Fourth Wing 👻📚 #fourthwing #halloween #bookish #bookto...,thehappydaycoshirt,7417124903494749470,13,https://www.tiktok.com/@thehappydaycoshirt/video/7417124903494749470,
https://www.tiktok.com/@thehappydaycoshirt/video/7416904124379237663,error,,,,,,,[0;31mERROR:[0m unable to download video data: HTTP Error 403: Forbidden
https://www.tiktok.com/@thehappydaycoshirt/video/7416552572208565535,ok,Downloaded_Audio/thehappydaycoshirt_7416552572208565535.mp3,Back to 90s Halloween with a silly pumpkin head 🎃 #halloween2024 #90s...,thehappydaycoshirt,7416552572208565535,15,https://www.tiktok.com/@thehappydaycoshirt/video/7416552572208565535,
https://www.tiktok.com/@thehappydaycoshirt/video/7416372121502289182,ok,Downloaded_Audio/thehappydaycoshirt_7416372121502289182.mp3,There are 43 days until Halloween 😱🎃 #scooby #halloween2024 #hallowee...,thehappydaycoshirt,7416372121502289182,17,https://www.tiktok.com/@thehappydaycoshirt/video/7416372121502289182,
https://www.tiktok.com/@thehappydaycoshirt/video/7416162848721603870,error,,,,,,,[0;31mERROR:[0m unable to download video data: HTTP Error 403: Forbidden
https://www.tiktok.com/@thehappydaycoshirt/video/7415981633305644319,ok,Downloaded_Audio/thehappydaycoshirt_7415981633305644319.mp3,Let me bring you back to 90s Christmas 🎄☃️🎅#christmas2024 #90schristm...,thehappydaycoshirt,7415981633305644319,16,https://www.tiktok.com/@thehappydaycoshirt/video/7415981633305644319,
https://www.tiktok.com/@thehappydaycoshirt/video/7415788640632163614,ok,Downloaded_Audio/thehappydaycoshirt_7415788640632163614.mp3,99 days until Christmas. Countdown to Christmas day with me 🎄💗🫶🏻 #chr...,thehappydaycoshirt,7415788640632163614,28,https://www.tiktok.com/@thehappydaycoshirt/video/7415788640632163614,
https://www.tiktok.com/@thehappydaycoshirt/video/7415601970574118175,ok,Downloaded_Audio/thehappydaycoshirt_7415601970574118175.mp3,Welcome to wizarding dreams 🪄🧙‍♂️🧙📚 #hpfan #nationalforest #wizard #w...,thehappydaycoshirt,7415601970574118175,17,https://www.tiktok.com/@thehappydaycoshirt/video/7415601970574118175,
